celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry,celebrity_age,season,results,placement,week,judge1_score,judge2_score,judge3_score,judge4_score,raw_total_score,judge_variance,is_active,row_judge_count,week_valid_judge_count,max_possible_score,normalized_score,is_eliminated,elimination_week,final_rank,is_eliminated_this_week,industry_category,is_athlete,is_actor,is_singer,is_model,is_reality,partner_avg_rank,partner_seasons_count,weeks_survived,score_improvement,prev_avg_score,score_consistency,score_z_score,contestants_remaining,season_progress,age_group,is_us_celebrity,voting_scheme,judge_rank,judge_share,judge_contribution
Jimmie Allen,Emma Slater,Singer/Rapper,Delaware,United States,36,30,Eliminated Week 8,7,9,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,8.0,7,False,Music,0,0,0,0,0,7.7924528301886795,16,9,0.0,0.7817708333333333,0.14187550258634146,,6,0.9,30-40,True,rank_based,7.0,0.0,-7.0
Jimmie Allen,Emma Slater,Singer/Rapper,Delaware,United States,36,30,Eliminated Week 8,7,10,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,8.0,7,False,Music,0,0,0,0,0,7.7924528301886795,16,10,0.0,0.7817708333333333,0.14187550258634146,,4,1.0,30-40,True,rank_based,5.0,0.0,-5.0
JoJo Siwa,Jenna Johnson,Social Media Personality,Nebraska,United States,18,30,2nd Place,2,1,8.0,7.0,7.0,7.0,29.0,0.5,True,4,4,40,0.725,False,,2,False,Social Media,0,0,0,0,0,6.9655172413793105,9,1,0.0,,0.0,1.1945605685064469,15,0.1,Under 20,True,rank_based,1.0,0.07923497267759563,-1.0
JoJo Siwa,Jenna Johnson,Social Media Personality,Nebraska,United States,18,30,2nd Place,2,2,8.0,8.0,7.0,8.0,31.0,0.5,True,4,4,40,0.775,False,,2,False,Social Media,0,0,0,0,0,6.9655172413793105,9,2,0.050000000000000044,0.725,0.0,1.2845590998592888,15,0.2,Under 20,True,rank_based,2.0,0.08051948051948052,-2.0
JoJo Siwa,Jenna Johnson,Social Media Personality,Nebraska,United States,18,30,2nd Place,2,3,8.0,8.0,8.0,,24.0,0.0,True,3,3,30,0.8,False,,2,False,Social Media,0,0,0,0,0,6.9655172413793105,9,3,0.025000000000000022,0.75,0.03535533905932741,1.3723069351415371,14,0.3,Under 20,True,rank_based,1.0,0.08053691275167785,-1.0
JoJo Siwa,Jenna Johnson,Social Media Personality,Nebraska,United States,18,30,2nd Place,2,4,8.5,8.5,9.0,9.0,35.0,0.28867513459481287,True,4,4,40,0.875,False,,2,False,Social Media,0,0,0,0,0,6.9655172413793105,9,4,0.07499999999999996,0.7666666666666666,0.03818813079129869,0.9592753697545142,13,0.4,Under 20,True,rank_based,2.0,0.08393285371702638,-2.0
JoJo Siwa,Jenna Johnson,Social Media Personality,Nebraska,United States,18,30,2nd Place,2,5,10.0,10.0,10.0,10.0,40.0,0.0,True,4,4,40,1.0,False,,2,False,Social Media,0,0,0,0,0,6.9655172413793105,9,5,0.125,0.79375,0.06249999999999997,1.480872194397731,11,0.5,Under 20,True,rank_based,1.0,0.1038961038961039,-1.0
JoJo Siwa,Jenna Johnson,Social Media Personality,Nebraska,United States,18,30,2nd Place,2,6,10.0,10.0,10.0,10.0,40.0,0.0,True,4,4,40,1.0,False,,2,False,Social Media,0,0,0,0,0,6.9655172413793105,9,6,0.0,0.835,0.10694624818103715,1.3671981455629516,10,0.6,Under 20,True,rank_based,1.0,0.10989010989010989,-1.0
JoJo Siwa,Jenna Johnson,Social Media Personality,Nebraska,United States,18,30,2nd Place,2,7,10.0,9.0,10.0,10.0,39.0,0.5,True,4,4,40,0.975,False,,2,False,Social Media,0,0,0,0,0,6.9655172413793105,9,7,-0.025000000000000022,0.8624999999999999,0.11699358956797586,1.0471449617723063,9,0.7,Under 20,True,rank_based,2.0,0.11926605504587157,-2.0
JoJo Siwa,Jenna Johnson,Social Media Personality,Nebraska,United States,18,30,2nd Place,2,8,10.5,9.5,10.5,10.5,41.0,0.5,True,4,4,40,1.0,False,,2,False,Social Media,0,0,0,0,0,6.9655172413793105,9,8,0.025000000000000022,0.8785714285714287,0.11495340671022197,0.786225594172249,8,0.8,Under 20,True,rank_based,4.0,0.1331168831168831,-4.0
JoJo Siwa,Jenna Johnson,Social Media Personality,Nebraska,United States,18,30,2nd Place,2,9,10.0,10.0,10.0,10.0,40.0,0.0,True,4,4,40,1.0,False,,2,False,Social Media,0,0,0,0,0,6.9655172413793105,9,9,0.0,0.89375,0.11475906437899731,1.290994448735803,6,0.9,Under 20,True,rank_based,1.0,0.17699115044247787,-1.0
JoJo Siwa,Jenna Johnson,Social Media Personality,Nebraska,United States,18,30,2nd Place,2,10,10.0,10.0,10.0,10.0,40.0,0.0,True,4,4,40,1.0,False,,2,False,Social Media,0,0,0,0,0,6.9655172413793105,9,10,0.0,0.9055555555555556,0.11303883305208777,0.7833494518006414,4,1.0,Under 20,True,rank_based,1.0,0.25477707006369427,-1.0
Kenya Moore,Brandon Armstrong,TV Personality,Michigan,United States,50,30,Eliminated Week 6,10,1,7.0,6.0,6.0,7.0,26.0,0.5773502691896257,True,4,4,40,0.65,True,6.0,10,False,Media,0,0,0,0,0,9.24390243902439,8,1,0.0,,0.0,0.4154993281761566,15,0.1,40-50,True,rank_based,5.0,0.07103825136612021,-5.0
Kenya Moore,Brandon Armstrong,TV Personality,Michigan,United States,50,30,Eliminated Week 6,10,2,6.0,6.0,6.0,6.0,24.0,0.0,True,4,4,40,0.6,True,6.0,10,False,Media,0,0,0,0,0,9.24390243902439,8,2,-0.050000000000000044,0.65,0.0,-0.4014247187060285,15,0.2,40-50,True,rank_based,10.0,0.06233766233766234,-10.0
Kenya Moore,Brandon Armstrong,TV Personality,Michigan,United States,50,30,Eliminated Week 6,10,3,7.0,7.0,7.0,,21.0,0.0,True,3,3,30,0.7,True,6.0,10,False,Media,0,0,0,0,0,9.24390243902439,8,3,0.09999999999999998,0.625,0.03535533905932741,-0.14445336159384717,14,0.3,40-50,True,rank_based,7.0,0.07046979865771812,-7.0
Kenya Moore,Brandon Armstrong,TV Personality,Michigan,United States,50,30,Eliminated Week 6,10,4,7.0,7.0,8.0,7.5,29.5,0.47871355387816905,True,4,4,40,0.7375,True,6.0,10,False,Media,0,0,0,0,0,9.24390243902439,8,4,0.03750000000000009,0.65,0.049999999999999975,-0.8456769707046351,13,0.4,40-50,True,rank_based,10.0,0.07074340527577938,-10.0
Kenya Moore,Brandon Armstrong,TV Personality,Michigan,United States,50,30,Eliminated Week 6,10,5,9.0,9.0,9.0,9.0,36.0,0.0,True,4,4,40,0.9,True,6.0,10,False,Media,0,0,0,0,0,9.24390243902439,8,5,0.16249999999999998,0.671875,0.05983919423477113,0.2961744388795464,11,0.5,40-50,True,rank_based,3.0,0.09350649350649351,-3.0
Kenya Moore,Brandon Armstrong,TV Personality,Michigan,United States,50,30,Eliminated Week 6,10,6,8.0,8.0,8.0,8.0,32.0,0.0,True,4,4,40,0.8,True,6.0,10,True,Media,0,0,0,0,0,9.24390243902439,8,6,-0.09999999999999998,0.7175,0.11442792491345809,-1.6710199556880485,10,0.6,40-50,True,rank_based,10.0,0.08791208791208792,-10.0
Kenya Moore,Brandon Armstrong,TV Personality,Michigan,United States,50,30,Eliminated Week 6,10,7,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,6.0,10,False,Media,0,0,0,0,0,9.24390243902439,8,7,0.0,0.7312500000000001,0.10774680969754975,,9,0.7,40-50,True,rank_based,10.0,0.0,-10.0
Kenya Moore,Brandon Armstrong,TV Personality,Michigan,United States,50,30,Eliminated Week 6,10,8,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,6.0,10,False,Media,0,0,0,0,0,9.24390243902439,8,8,0.0,0.7312500000000001,0.10774680969754975,,8,0.8,40-50,True,rank_based,9.0,0.0,-9.0
Kenya Moore,Brandon Armstrong,TV Personality,Michigan,United States,50,30,Eliminated Week 6,10,9,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,6.0,10,False,Media,0,0,0,0,0,9.24390243902439,8,9,0.0,0.7312500000000001,0.10774680969754975,,6,0.9,40-50,True,rank_based,7.0,0.0,-7.0
Kenya Moore,Brandon Armstrong,TV Personality,Michigan,United States,50,30,Eliminated Week 6,10,10,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,6.0,10,False,Media,0,0,0,0,0,9.24390243902439,8,10,0.0,0.7312500000000001,0.10774680969754975,,4,1.0,40-50,True,rank_based,5.0,0.0,-5.0
Martin Kove,Britt Stewart,Actor/Actress,New York,United States,75,30,Eliminated Week 2,15,1,4.0,3.0,3.0,3.0,13.0,0.5,True,4,4,40,0.325,True,2.0,15,False,Entertainment,0,1,0,0,0,9.82258064516129,6,1,0.0,,0.0,-2.9604327132551034,15,0.1,60+,True,rank_based,15.0,0.03551912568306011,-15.0
Martin Kove,Britt Stewart,Actor/Actress,New York,United States,75,30,Eliminated Week 2,15,2,4.0,3.0,4.0,4.0,15.0,0.5,True,4,4,40,0.375,True,2.0,15,True,Entertainment,0,1,0,0,0,9.82258064516129,6,2,0.04999999999999999,0.325,0.0,-2.5691181997185786,15,0.2,60+,True,rank_based,15.0,0.03896103896103896,-15.0
Martin Kove,Britt Stewart,Actor/Actress,New York,United States,75,30,Eliminated Week 2,15,3,0.0,0.0,0.0,,0.0,0.0,False,3,3,30,,True,2.0,15,False,Entertainment,0,1,0,0,0,9.82258064516129,6,3,0.0,0.35,0.03535533905932739,,14,0.3,60+,True,rank_based,15.0,0.0,-15.0
Martin Kove,Britt Stewart,Actor/Actress,New York,United States,75,30,Eliminated Week 2,15,4,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,2.0,15,False,Entertainment,0,1,0,0,0,9.82258064516129,6,4,0.0,0.35,0.03535533905932739,,13,0.4,60+,True,rank_based,14.0,0.0,-14.0
Martin Kove,Britt Stewart,Actor/Actress,New York,United States,75,30,Eliminated Week 2,15,5,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,2.0,15,False,Entertainment,0,1,0,0,0,9.82258064516129,6,5,0.0,0.35,0.03535533905932739,,11,0.5,60+,True,rank_based,12.0,0.0,-12.0
Martin Kove,Britt Stewart,Actor/Actress,New York,United States,75,30,Eliminated Week 2,15,6,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,2.0,15,False,Entertainment,0,1,0,0,0,9.82258064516129,6,6,0.0,0.35,0.03535533905932739,,10,0.6,60+,True,rank_based,11.0,0.0,-11.0
Martin Kove,Britt Stewart,Actor/Actress,New York,United States,75,30,Eliminated Week 2,15,7,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,2.0,15,False,Entertainment,0,1,0,0,0,9.82258064516129,6,7,0.0,0.35,0.03535533905932739,,9,0.7,60+,True,rank_based,10.0,0.0,-10.0
Martin Kove,Britt Stewart,Actor/Actress,New York,United States,75,30,Eliminated Week 2,15,8,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,2.0,15,False,Entertainment,0,1,0,0,0,9.82258064516129,6,8,0.0,0.35,0.03535533905932739,,8,0.8,60+,True,rank_based,9.0,0.0,-9.0
Martin Kove,Britt Stewart,Actor/Actress,New York,United States,75,30,Eliminated Week 2,15,9,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,2.0,15,False,Entertainment,0,1,0,0,0,9.82258064516129,6,9,0.0,0.35,0.03535533905932739,,6,0.9,60+,True,rank_based,7.0,0.0,-7.0
Martin Kove,Britt Stewart,Actor/Actress,New York,United States,75,30,Eliminated Week 2,15,10,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,2.0,15,False,Entertainment,0,1,0,0,0,9.82258064516129,6,10,0.0,0.35,0.03535533905932739,,4,1.0,60+,True,rank_based,5.0,0.0,-5.0
Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,30,Eliminated Week 4,12,1,6.0,6.0,6.0,6.0,24.0,0.0,True,4,4,40,0.6,True,4.0,12,False,Sports,0,0,0,0,0,5.135416666666667,10,1,0.0,,0.0,-0.1038748320440377,15,0.1,20-30,True,rank_based,9.0,0.06557377049180328,-9.0
Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,30,Eliminated Week 4,12,2,5.0,5.0,6.0,6.0,22.0,0.5773502691896257,True,4,4,40,0.55,True,4.0,12,False,Sports,0,0,0,0,0,5.135416666666667,10,2,-0.04999999999999993,0.6,0.0,-0.8831343811532613,15,0.2,20-30,True,rank_based,14.0,0.05714285714285714,-14.0
Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,30,Eliminated Week 4,12,3,7.0,6.0,7.0,,20.0,0.5773502691896258,True,3,3,30,0.6666666666666666,True,4.0,12,False,Sports,0,0,0,0,0,5.135416666666667,10,3,0.11666666666666659,0.575,0.03535533905932729,-0.650040127172308,14,0.3,20-30,True,rank_based,10.0,0.06711409395973154,-10.0
Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,30,Eliminated Week 4,12,4,7.0,6.5,7.5,7.5,28.5,0.47871355387816905,True,4,4,40,0.7125,True,4.0,12,True,Sports,0,0,0,0,0,5.135416666666667,10,4,0.04583333333333339,0.6055555555555555,0.05853140973807075,-1.17385012351539,13,0.4,20-30,True,rank_based,12.0,0.0683453237410072,-12.0
Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,30,Eliminated Week 4,12,5,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,4.0,12,False,Sports,0,0,0,0,0,5.135416666666667,10,5,0.0,0.6322916666666667,0.07171631032524377,,11,0.5,20-30,True,rank_based,12.0,0.0,-12.0
Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,30,Eliminated Week 4,12,6,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,4.0,12,False,Sports,0,0,0,0,0,5.135416666666667,10,6,0.0,0.6322916666666667,0.07171631032524377,,10,0.6,20-30,True,rank_based,11.0,0.0,-11.0
Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,30,Eliminated Week 4,12,7,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,4.0,12,False,Sports,0,0,0,0,0,5.135416666666667,10,7,0.0,0.6322916666666667,0.07171631032524377,,9,0.7,20-30,True,rank_based,10.0,0.0,-10.0
Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,30,Eliminated Week 4,12,8,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,4.0,12,False,Sports,0,0,0,0,0,5.135416666666667,10,8,0.0,0.6322916666666667,0.07171631032524377,,8,0.8,20-30,True,rank_based,9.0,0.0,-9.0
Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,30,Eliminated Week 4,12,9,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,4.0,12,False,Sports,0,0,0,0,0,5.135416666666667,10,9,0.0,0.6322916666666667,0.07171631032524377,,6,0.9,20-30,True,rank_based,7.0,0.0,-7.0
Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,30,Eliminated Week 4,12,10,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,4.0,12,False,Sports,0,0,0,0,0,5.135416666666667,10,10,0.0,0.6322916666666667,0.07171631032524377,,4,1.0,20-30,True,rank_based,5.0,0.0,-5.0
Melanie C,Gleb Savchenko,Singer/Rapper,-1,England,47,30,Eliminated Week 5,11,1,7.0,7.0,6.0,7.0,27.0,0.5,True,4,4,40,0.675,True,5.0,11,False,Music,0,0,0,0,0,8.448818897637794,13,1,0.0,,0.0,0.6751864082862538,15,0.1,40-50,False,rank_based,4.0,0.07377049180327869,-4.0
Melanie C,Gleb Savchenko,Singer/Rapper,-1,England,47,30,Eliminated Week 5,11,2,7.0,7.0,8.0,8.0,30.0,0.5773502691896257,True,4,4,40,0.75,True,5.0,11,False,Music,0,0,0,0,0,8.448818897637794,13,2,0.07499999999999996,0.675,0.0,1.043704268635672,15,0.2,40-50,False,rank_based,3.0,0.07792207792207792,-3.0
Melanie C,Gleb Savchenko,Singer/Rapper,-1,England,47,30,Eliminated Week 5,11,3,7.0,7.0,8.0,,22.0,0.5773502691896258,True,3,3,30,0.7333333333333333,True,5.0,11,False,Music,0,0,0,0,0,8.448818897637794,13,3,-0.01666666666666672,0.7125,0.053033008588991036,0.3611334039846137,14,0.3,40-50,False,rank_based,5.0,0.0738255033557047,-5.0
Melanie C,Gleb Savchenko,Singer/Rapper,-1,England,47,30,Eliminated Week 5,11,4,8.0,8.0,8.5,8.5,33.0,0.28867513459481287,True,4,4,40,0.825,True,5.0,11,False,Music,0,0,0,0,0,8.448818897637794,13,4,0.09166666666666667,0.7194444444444444,0.03938179688543837,0.3029290641330046,13,0.4,40-50,False,rank_based,6.0,0.07913669064748201,-6.0
Melanie C,Gleb Savchenko,Singer/Rapper,-1,England,47,30,Eliminated Week 5,11,5,9.0,9.0,9.0,9.0,36.0,0.0,True,4,4,40,0.9,True,5.0,11,True,Music,0,0,0,0,0,8.448818897637794,13,5,0.07500000000000007,0.7458333333333333,0.06180165405913048,0.2961744388795464,11,0.5,40-50,False,rank_based,3.0,0.09350649350649351,-3.0
Melanie C,Gleb Savchenko,Singer/Rapper,-1,England,47,30,Eliminated Week 5,11,6,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,5.0,11,False,Music,0,0,0,0,0,8.448818897637794,13,6,0.0,0.7766666666666666,0.08728147315184105,,10,0.6,40-50,False,rank_based,11.0,0.0,-11.0
Melanie C,Gleb Savchenko,Singer/Rapper,-1,England,47,30,Eliminated Week 5,11,7,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,5.0,11,False,Music,0,0,0,0,0,8.448818897637794,13,7,0.0,0.7766666666666666,0.08728147315184105,,9,0.7,40-50,False,rank_based,10.0,0.0,-10.0
Melanie C,Gleb Savchenko,Singer/Rapper,-1,England,47,30,Eliminated Week 5,11,8,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,5.0,11,False,Music,0,0,0,0,0,8.448818897637794,13,8,0.0,0.7766666666666666,0.08728147315184105,,8,0.8,40-50,False,rank_based,9.0,0.0,-9.0
Melanie C,Gleb Savchenko,Singer/Rapper,-1,England,47,30,Eliminated Week 5,11,9,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,5.0,11,False,Music,0,0,0,0,0,8.448818897637794,13,9,0.0,0.7766666666666666,0.08728147315184105,,6,0.9,40-50,False,rank_based,7.0,0.0,-7.0
Melanie C,Gleb Savchenko,Singer/Rapper,-1,England,47,30,Eliminated Week 5,11,10,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,5.0,11,False,Music,0,0,0,0,0,8.448818897637794,13,10,0.0,0.7766666666666666,0.08728147315184105,,4,1.0,40-50,False,rank_based,5.0,0.0,-5.0
Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,30,Eliminated Week 9,6,1,7.0,6.0,7.0,6.0,26.0,0.5773502691896257,True,4,4,40,0.65,True,9.0,5,False,Entertainment,0,1,0,0,0,6.777777777777778,12,1,0.0,,0.0,0.4154993281761566,15,0.1,50-60,True,rank_based,5.0,0.07103825136612021,-5.0
Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,30,Eliminated Week 9,6,2,7.0,6.0,7.0,7.0,27.0,0.5,True,4,4,40,0.675,True,9.0,5,False,Entertainment,0,1,0,0,0,6.777777777777778,12,2,0.025000000000000022,0.65,0.0,0.3211397749648222,15,0.2,50-60,True,rank_based,5.0,0.07012987012987013,-5.0
Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,30,Eliminated Week 9,6,3,8.0,7.0,8.0,,23.0,0.5773502691896258,True,3,3,30,0.7666666666666667,True,9.0,5,False,Entertainment,0,1,0,0,0,6.777777777777778,12,3,0.09166666666666667,0.6625000000000001,0.017677669529663664,0.8667201695630762,14,0.3,50-60,True,rank_based,4.0,0.07718120805369127,-4.0
Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,30,Eliminated Week 9,6,4,9.0,9.5,9.0,9.0,36.5,0.25,True,4,4,40,0.9125,True,9.0,5,False,Entertainment,0,1,0,0,0,6.777777777777778,12,4,0.14583333333333326,0.6972222222222223,0.06142595663193326,1.4515350989706457,13,0.4,50-60,True,rank_based,1.0,0.08752997601918465,-1.0
Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,30,Eliminated Week 9,6,5,9.0,9.0,9.0,9.0,36.0,0.0,True,4,4,40,0.9,True,9.0,5,False,Entertainment,0,1,0,0,0,6.777777777777778,12,5,-0.012499999999999956,0.7510416666666667,0.11874999999999995,0.2961744388795464,11,0.5,50-60,True,rank_based,3.0,0.09350649350649351,-3.0
Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,30,Eliminated Week 9,6,6,8.0,9.0,8.0,9.0,34.0,0.5773502691896257,True,4,4,40,0.85,True,9.0,5,False,Entertainment,0,1,0,0,0,6.777777777777778,12,6,-0.050000000000000044,0.7808333333333334,0.12253117517141864,-0.9114654303752994,10,0.6,50-60,True,rank_based,8.0,0.09340659340659341,-8.0
Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,30,Eliminated Week 9,6,7,9.5,9.5,9.5,9.5,38.0,0.0,True,4,4,40,0.95,True,9.0,5,False,Entertainment,0,1,0,0,0,6.777777777777778,12,7,0.09999999999999998,0.7923611111111111,0.11317441881482786,0.6846717057741998,9,0.7,50-60,True,rank_based,3.0,0.1162079510703364,-3.0
Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,30,Eliminated Week 9,6,8,10.5,10.5,10.5,10.5,42.0,0.0,True,4,4,40,1.0,True,9.0,5,False,Entertainment,0,1,0,0,0,6.777777777777778,12,8,0.050000000000000044,0.8148809523809524,0.11926319766575229,0.786225594172249,8,0.8,50-60,True,rank_based,1.0,0.13636363636363635,-1.0
Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,30,Eliminated Week 9,6,9,8.5,9.5,9.0,9.0,36.0,0.408248290463863,True,4,4,40,0.9,True,9.0,5,True,Entertainment,0,1,0,0,0,6.777777777777778,12,9,-0.09999999999999998,0.8380208333333333,0.1283564740268412,-0.9221388919541481,6,0.9,50-60,True,rank_based,5.0,0.1592920353982301,-5.0
Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,30,Eliminated Week 9,6,10,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,9.0,5,False,Entertainment,0,1,0,0,0,6.777777777777778,12,10,0.0,0.8449074074074074,0.12183097099599569,,4,1.0,50-60,True,rank_based,5.0,0.0,-5.0
"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,Ohio,United States,40,30,Eliminated Week 7,9,1,6.0,6.0,6.0,6.0,24.0,0.0,True,4,4,40,0.6,True,7.0,9,False,Sports,0,0,0,0,0,5.485294117647059,14,1,0.0,,0.0,-0.1038748320440377,15,0.1,30-40,True,rank_based,9.0,0.06557377049180328,-9.0
"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,Ohio,United States,40,30,Eliminated Week 7,9,2,7.0,5.0,7.0,7.0,26.0,1.0,True,4,4,40,0.65,True,7.0,9,False,Sports,0,0,0,0,0,5.485294117647059,14,2,0.050000000000000044,0.6,0.0,0.08028494374120528,15,0.2,30-40,True,rank_based,8.0,0.06753246753246753,-8.0
"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,Ohio,United States,40,30,Eliminated Week 7,9,3,7.0,7.0,8.0,,22.0,0.5773502691896258,True,3,3,30,0.7333333333333333,True,7.0,9,False,Sports,0,0,0,0,0,5.485294117647059,14,3,0.08333333333333326,0.625,0.03535533905932741,0.3611334039846137,14,0.3,30-40,True,rank_based,5.0,0.0738255033557047,-5.0
"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,Ohio,United States,40,30,Eliminated Week 7,9,4,8.5,7.5,8.5,8.0,32.5,0.47871355387816905,True,4,4,40,0.8125,True,7.0,9,False,Sports,0,0,0,0,0,5.485294117647059,14,4,0.07916666666666672,0.6611111111111111,0.06735753140545632,0.1388424877276279,13,0.4,30-40,True,rank_based,7.0,0.07793764988009592,-7.0
"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,Ohio,United States,40,30,Eliminated Week 7,9,5,8.0,8.0,8.0,8.0,32.0,0.0,True,4,4,40,0.8,True,7.0,9,False,Sports,0,0,0,0,0,5.485294117647059,14,5,-0.012499999999999956,0.6989583333333333,0.09356463155369008,-0.888523316638638,11,0.5,30-40,True,rank_based,9.0,0.08311688311688312,-9.0
"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,Ohio,United States,40,30,Eliminated Week 7,9,6,9.0,8.0,9.0,8.0,34.0,0.5773502691896257,True,4,4,40,0.85,True,7.0,9,False,Sports,0,0,0,0,0,5.485294117647059,14,6,0.04999999999999993,0.7191666666666666,0.0927773619418492,-0.9114654303752994,10,0.6,30-40,True,rank_based,8.0,0.09340659340659341,-8.0
"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,Ohio,United States,40,30,Eliminated Week 7,9,7,8.0,8.0,8.0,8.0,32.0,0.0,True,4,4,40,0.8,True,7.0,9,True,Sports,0,0,0,0,0,5.485294117647059,14,7,-0.04999999999999993,0.7409722222222221,0.09868639536242889,-1.490167830214436,9,0.7,30-40,True,rank_based,9.0,0.09785932721712538,-9.0
"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,Ohio,United States,40,30,Eliminated Week 7,9,8,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,7.0,9,False,Sports,0,0,0,0,0,5.485294117647059,14,8,0.0,0.7494047619047619,0.09280943524147352,,8,0.8,30-40,True,rank_based,9.0,0.0,-9.0
"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,Ohio,United States,40,30,Eliminated Week 7,9,9,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,7.0,9,False,Sports,0,0,0,0,0,5.485294117647059,14,9,0.0,0.7494047619047619,0.09280943524147352,,6,0.9,30-40,True,rank_based,7.0,0.0,-7.0
"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,Ohio,United States,40,30,Eliminated Week 7,9,10,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,40,,True,7.0,9,False,Sports,0,0,0,0,0,5.485294117647059,14,10,0.0,0.7494047619047619,0.09280943524147352,,4,1.0,30-40,True,rank_based,5.0,0.0,-5.0
Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,California,United States,21,30,Eliminated Week 8,8,1,7.0,6.0,6.0,6.0,25.0,0.5,True,4,4,40,0.625,True,8.0,7,False,Social Media,0,0,0,0,0,5.173469387755102,19,1,0.0,,0.0,0.15581224806605945,15,0.1,20-30,True,rank_based,7.0,0.06830601092896176,-7.0
Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,California,United States,21,30,Eliminated Week 8,8,2,7.0,6.0,7.0,7.0,27.0,0.5,True,4,4,40,0.675,True,8.0,7,False,Social Media,0,0,0,0,0,5.173469387755102,19,2,0.050000000000000044,0.625,0.0,0.3211397749648222,15,0.2,20-30,True,rank_based,5.0,0.07012987012987013,-5.0
Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,California,United States,21,30,Eliminated Week 8,8,3,8.0,8.0,8.0,,24.0,0.0,True,3,3,30,0.8,True,8.0,7,False,Social Media,0,0,0,0,0,5.173469387755102,19,3,0.125,0.65,0.03535533905932741,1.3723069351415371,14,0.3,20-30,True,rank_based,1.0,0.08053691275167785,-1.0
