season,week,celebrity_name,latent_missing_flag
24,3,Simone Biles,0
24,4,Simone Biles,0
24,5,Simone Biles,0
24,6,Simone Biles,0
24,7,Simone Biles,0
24,8,Simone Biles,0
24,9,Simone Biles,0
24,10,Simone Biles,1
25,1,Barbara Corcoran,0
25,2,Barbara Corcoran,0
25,3,Barbara Corcoran,1
25,4,Barbara Corcoran,1
25,5,Barbara Corcoran,1
25,6,Barbara Corcoran,1
25,7,Barbara Corcoran,1
25,8,Barbara Corcoran,1
25,9,Barbara Corcoran,1
25,10,Barbara Corcoran,1
25,1,Debbie Gibson,0
25,2,Debbie Gibson,0
25,3,Debbie Gibson,1
25,4,Debbie Gibson,1
25,5,Debbie Gibson,1
25,6,Debbie Gibson,1
25,7,Debbie Gibson,1
25,8,Debbie Gibson,1
25,9,Debbie Gibson,1
25,10,Debbie Gibson,1
25,1,Derek Fisher,0
25,2,Derek Fisher,0
25,3,Derek Fisher,0
25,4,Derek Fisher,0
25,5,Derek Fisher,1
25,6,Derek Fisher,1
25,7,Derek Fisher,1
25,8,Derek Fisher,1
25,9,Derek Fisher,1
25,10,Derek Fisher,1
25,1,Drew Scott,0
25,2,Drew Scott,0
25,3,Drew Scott,0
25,4,Drew Scott,0
25,5,Drew Scott,0
25,6,Drew Scott,0
25,7,Drew Scott,0
25,8,Drew Scott,0
25,9,Drew Scott,0
25,10,Drew Scott,0
25,1,Frankie Muniz,0
25,2,Frankie Muniz,0
25,3,Frankie Muniz,0
25,4,Frankie Muniz,0
25,5,Frankie Muniz,0
25,6,Frankie Muniz,0
25,7,Frankie Muniz,0
25,8,Frankie Muniz,0
25,9,Frankie Muniz,0
25,10,Frankie Muniz,0
25,1,Jordan Fisher,0
25,2,Jordan Fisher,0
25,3,Jordan Fisher,0
25,4,Jordan Fisher,0
25,5,Jordan Fisher,0
25,6,Jordan Fisher,0
25,7,Jordan Fisher,0
25,8,Jordan Fisher,0
25,9,Jordan Fisher,0
25,10,Jordan Fisher,0
25,1,Lindsey Stirling,0
25,2,Lindsey Stirling,0
25,3,Lindsey Stirling,0
25,4,Lindsey Stirling,0
25,5,Lindsey Stirling,0
25,6,Lindsey Stirling,0
25,7,Lindsey Stirling,0
25,8,Lindsey Stirling,0
25,9,Lindsey Stirling,0
25,10,Lindsey Stirling,0
25,1,Nick Lachey,0
25,2,Nick Lachey,0
25,3,Nick Lachey,0
25,4,Nick Lachey,0
25,5,Nick Lachey,0
25,6,Nick Lachey,0
25,7,Nick Lachey,1
25,8,Nick Lachey,1
25,9,Nick Lachey,1
25,10,Nick Lachey,1
25,1,Nikki Bella,0
25,2,Nikki Bella,0
25,3,Nikki Bella,0
25,4,Nikki Bella,0
25,5,Nikki Bella,0
25,6,Nikki Bella,0
25,7,Nikki Bella,0
25,8,Nikki Bella,1
25,9,Nikki Bella,1
25,10,Nikki Bella,1
25,1,Sasha Pieterse,0
25,2,Sasha Pieterse,0
25,3,Sasha Pieterse,0
25,4,Sasha Pieterse,0
25,5,Sasha Pieterse,0
25,6,Sasha Pieterse,1
25,7,Sasha Pieterse,1
25,8,Sasha Pieterse,1
25,9,Sasha Pieterse,1
25,10,Sasha Pieterse,1
25,1,Terrell Owens,0
25,2,Terrell Owens,0
25,3,Terrell Owens,0
25,4,Terrell Owens,0
25,5,Terrell Owens,0
25,6,Terrell Owens,0
25,7,Terrell Owens,0
25,8,Terrell Owens,0
25,9,Terrell Owens,1
25,10,Terrell Owens,1
25,1,Vanessa Lachey,0
25,2,Vanessa Lachey,0
25,3,Vanessa Lachey,0
25,4,Vanessa Lachey,0
25,5,Vanessa Lachey,0
25,6,Vanessa Lachey,0
25,7,Vanessa Lachey,0
25,8,Vanessa Lachey,1
25,9,Vanessa Lachey,1
25,10,Vanessa Lachey,1
25,1,Victoria Arlen,0
25,2,Victoria Arlen,0
25,3,Victoria Arlen,0
25,4,Victoria Arlen,0
25,5,Victoria Arlen,0
25,6,Victoria Arlen,0
25,7,Victoria Arlen,0
25,8,Victoria Arlen,0
25,9,Victoria Arlen,0
25,10,Victoria Arlen,1
26,1,Adam Rippon,0
26,2,Adam Rippon,0
26,3,Adam Rippon,0
26,4,Adam Rippon,0
26,1,Arike Ogunbowale,0
26,2,Arike Ogunbowale,0
26,3,Arike Ogunbowale,1
26,4,Arike Ogunbowale,1
26,1,Chris Mazdzer,0
26,2,Chris Mazdzer,0
26,3,Chris Mazdzer,0
26,4,Chris Mazdzer,1
26,1,Jamie Anderson,0
26,2,Jamie Anderson,1
26,3,Jamie Anderson,1
26,4,Jamie Anderson,1
26,1,Jennie Finch Daigle,0
26,2,Jennie Finch Daigle,0
26,3,Jennie Finch Daigle,0
26,4,Jennie Finch Daigle,1
26,1,Johnny Damon,0
26,2,Johnny Damon,1
26,3,Johnny Damon,1
26,4,Johnny Damon,1
26,1,Josh Norman,0
26,2,Josh Norman,0
26,3,Josh Norman,0
26,4,Josh Norman,0
26,1,Kareem Abdul-Jabbar,0
26,2,Kareem Abdul-Jabbar,0
26,3,Kareem Abdul-Jabbar,1
26,4,Kareem Abdul-Jabbar,1
26,1,Mirai Nagasu,0
26,2,Mirai Nagasu,0
26,3,Mirai Nagasu,0
26,4,Mirai Nagasu,1
26,1,Tonya Harding,0
26,2,Tonya Harding,0
26,3,Tonya Harding,0
26,4,Tonya Harding,0
27,1,Alexis Ren,0
27,2,Alexis Ren,0
27,3,Alexis Ren,0
27,4,Alexis Ren,0
27,5,Alexis Ren,0
27,6,Alexis Ren,0
27,7,Alexis Ren,0
27,8,Alexis Ren,0
27,9,Alexis Ren,0
27,1,Bobby Bones,0
27,2,Bobby Bones,0
27,3,Bobby Bones,0
27,4,Bobby Bones,0
27,5,Bobby Bones,0
27,6,Bobby Bones,0
27,7,Bobby Bones,0
27,8,Bobby Bones,0
27,9,Bobby Bones,0
27,1,Danelle Umstead,0
27,2,Danelle Umstead,0
27,3,Danelle Umstead,1
27,4,Danelle Umstead,1
27,5,Danelle Umstead,1
27,6,Danelle Umstead,1
27,7,Danelle Umstead,1
27,8,Danelle Umstead,1
27,9,Danelle Umstead,1
27,1,DeMarcus Ware,0
27,2,DeMarcus Ware,0
27,3,DeMarcus Ware,0
27,4,DeMarcus Ware,0
27,5,DeMarcus Ware,0
27,6,DeMarcus Ware,0
27,7,DeMarcus Ware,0
27,8,DeMarcus Ware,1
27,9,DeMarcus Ware,1
27,1,Evanna Lynch,0
27,2,Evanna Lynch,0
27,3,Evanna Lynch,0
27,4,Evanna Lynch,0
27,5,Evanna Lynch,0
27,6,Evanna Lynch,0
27,7,Evanna Lynch,0
27,8,Evanna Lynch,0
27,9,Evanna Lynch,0
27,1,Joe Amabile,0
27,2,Joe Amabile,0
27,3,Joe Amabile,0
27,4,Joe Amabile,0
27,5,Joe Amabile,0
27,6,Joe Amabile,0
27,7,Joe Amabile,0
27,8,Joe Amabile,0
27,9,Joe Amabile,1
27,1,John Schneider,0
27,2,John Schneider,0
27,3,John Schneider,0
27,4,John Schneider,0
27,5,John Schneider,0
27,6,John Schneider,0
27,7,John Schneider,0
27,8,John Schneider,1
27,9,John Schneider,1
27,1,Juan Pablo Di Pace,0
27,2,Juan Pablo Di Pace,0
27,3,Juan Pablo Di Pace,0
27,4,Juan Pablo Di Pace,0
27,5,Juan Pablo Di Pace,0
27,6,Juan Pablo Di Pace,0
27,7,Juan Pablo Di Pace,0
27,8,Juan Pablo Di Pace,0
27,9,Juan Pablo Di Pace,1
27,1,Mary Lou Retton,0
27,2,Mary Lou Retton,0
27,3,Mary Lou Retton,0
27,4,Mary Lou Retton,0
27,5,Mary Lou Retton,0
27,6,Mary Lou Retton,0
27,7,Mary Lou Retton,1
27,8,Mary Lou Retton,1
27,9,Mary Lou Retton,1
27,1,Milo Manheim,0
27,2,Milo Manheim,0
27,3,Milo Manheim,0
27,4,Milo Manheim,0
27,5,Milo Manheim,0
27,6,Milo Manheim,0
27,7,Milo Manheim,0
27,8,Milo Manheim,0
27,9,Milo Manheim,0
27,1,Nancy McKeon,0
27,2,Nancy McKeon,0
27,3,Nancy McKeon,0
27,4,Nancy McKeon,1
27,5,Nancy McKeon,1
27,6,Nancy McKeon,1
27,7,Nancy McKeon,1
27,8,Nancy McKeon,1
27,9,Nancy McKeon,1
27,1,Nikki Glaser,0
27,2,Nikki Glaser,1
27,3,Nikki Glaser,1
27,4,Nikki Glaser,1
27,5,Nikki Glaser,1
27,6,Nikki Glaser,1
27,7,Nikki Glaser,1
27,8,Nikki Glaser,1
27,9,Nikki Glaser,1
27,1,Tinashe,0
27,2,Tinashe,0
27,3,Tinashe,0
27,4,Tinashe,0
27,5,Tinashe,1
27,6,Tinashe,1
27,7,Tinashe,1
27,8,Tinashe,1
27,9,Tinashe,1
28,1,Ally Brooke,0
28,2,Ally Brooke,0
28,3,Ally Brooke,0
28,4,Ally Brooke,0
28,5,Ally Brooke,0
28,6,Ally Brooke,1
28,7,Ally Brooke,0
28,8,Ally Brooke,0
28,9,Ally Brooke,0
28,10,Ally Brooke,0
28,11,Ally Brooke,0
28,1,Hannah Brown,0
28,2,Hannah Brown,0
28,3,Hannah Brown,0
28,4,Hannah Brown,0
28,5,Hannah Brown,0
28,6,Hannah Brown,1
28,7,Hannah Brown,0
28,8,Hannah Brown,0
28,9,Hannah Brown,0
28,10,Hannah Brown,0
28,11,Hannah Brown,0
28,1,James Van Der Beek,0
28,2,James Van Der Beek,0
28,3,James Van Der Beek,0
28,4,James Van Der Beek,0
28,5,James Van Der Beek,0
28,6,James Van Der Beek,1
28,7,James Van Der Beek,0
28,8,James Van Der Beek,0
28,9,James Van Der Beek,0
28,10,James Van Der Beek,0
28,11,James Van Der Beek,1
28,1,Karamo Brown,0
28,2,Karamo Brown,0
28,3,Karamo Brown,0
28,4,Karamo Brown,0
28,5,Karamo Brown,0
28,6,Karamo Brown,1
28,7,Karamo Brown,0
28,8,Karamo Brown,1
28,9,Karamo Brown,1
28,10,Karamo Brown,1
28,11,Karamo Brown,1
28,1,Kate Flannery,0
28,2,Kate Flannery,0
28,3,Kate Flannery,0
28,4,Kate Flannery,0
28,5,Kate Flannery,0
28,6,Kate Flannery,1
28,7,Kate Flannery,0
28,8,Kate Flannery,0
28,9,Kate Flannery,1
28,10,Kate Flannery,1
28,11,Kate Flannery,1
28,1,Kel Mitchell,0
28,2,Kel Mitchell,0
28,3,Kel Mitchell,0
28,4,Kel Mitchell,0
28,5,Kel Mitchell,0
28,6,Kel Mitchell,1
28,7,Kel Mitchell,0
28,8,Kel Mitchell,0
28,9,Kel Mitchell,0
28,10,Kel Mitchell,0
28,11,Kel Mitchell,0
28,1,Lamar Odom,0
28,2,Lamar Odom,0
28,3,Lamar Odom,0
28,4,Lamar Odom,0
28,5,Lamar Odom,1
28,6,Lamar Odom,1
28,7,Lamar Odom,1
28,8,Lamar Odom,1
28,9,Lamar Odom,1
28,10,Lamar Odom,1
28,11,Lamar Odom,1
28,1,Lauren Alaina,0
28,2,Lauren Alaina,0
28,3,Lauren Alaina,0
28,4,Lauren Alaina,0
28,5,Lauren Alaina,0
28,6,Lauren Alaina,1
28,7,Lauren Alaina,0
28,8,Lauren Alaina,0
28,9,Lauren Alaina,0
28,10,Lauren Alaina,0
28,11,Lauren Alaina,0
28,1,Mary Wilson,0
28,2,Mary Wilson,0
28,3,Mary Wilson,1
28,4,Mary Wilson,1
28,5,Mary Wilson,1
28,6,Mary Wilson,1
28,7,Mary Wilson,1
28,8,Mary Wilson,1
28,9,Mary Wilson,1
28,10,Mary Wilson,1
28,11,Mary Wilson,1
28,1,Ray Lewis,0
28,2,Ray Lewis,0
28,3,Ray Lewis,1
28,4,Ray Lewis,1
28,5,Ray Lewis,1
28,6,Ray Lewis,1
28,7,Ray Lewis,1
28,8,Ray Lewis,1
28,9,Ray Lewis,1
28,10,Ray Lewis,1
28,11,Ray Lewis,1
28,1,Sailor Brinkley-Cook,0
28,2,Sailor Brinkley-Cook,0
28,3,Sailor Brinkley-Cook,0
28,4,Sailor Brinkley-Cook,0
28,5,Sailor Brinkley-Cook,0
28,6,Sailor Brinkley-Cook,1
28,7,Sailor Brinkley-Cook,1
28,8,Sailor Brinkley-Cook,1
28,9,Sailor Brinkley-Cook,1
28,10,Sailor Brinkley-Cook,1
28,11,Sailor Brinkley-Cook,1
28,1,Sean Spicer,0
28,2,Sean Spicer,0
28,3,Sean Spicer,0
28,4,Sean Spicer,0
28,5,Sean Spicer,0
28,6,Sean Spicer,1
28,7,Sean Spicer,0
28,8,Sean Spicer,0
28,9,Sean Spicer,0
28,10,Sean Spicer,1
28,11,Sean Spicer,1
29,1,AJ McLean,0
29,2,AJ McLean,0
29,3,AJ McLean,0
29,4,AJ McLean,0
29,5,AJ McLean,0
29,6,AJ McLean,0
29,7,AJ McLean,0
29,8,AJ McLean,0
29,9,AJ McLean,0
29,10,AJ McLean,1
29,11,AJ McLean,1
29,1,Anne Heche,0
29,2,Anne Heche,0
29,3,Anne Heche,0
29,4,Anne Heche,0
29,5,Anne Heche,1
29,6,Anne Heche,1
29,7,Anne Heche,1
29,8,Anne Heche,1
29,9,Anne Heche,1
29,10,Anne Heche,1
29,11,Anne Heche,1
29,1,Carole Baskin,0
29,2,Carole Baskin,0
29,3,Carole Baskin,0
29,4,Carole Baskin,1
29,5,Carole Baskin,1
29,6,Carole Baskin,1
29,7,Carole Baskin,1
29,8,Carole Baskin,1
29,9,Carole Baskin,1
29,10,Carole Baskin,1
29,11,Carole Baskin,1
29,1,Charles Oakley,0
29,2,Charles Oakley,0
29,3,Charles Oakley,1
29,4,Charles Oakley,1
29,5,Charles Oakley,1
29,6,Charles Oakley,1
29,7,Charles Oakley,1
29,8,Charles Oakley,1
29,9,Charles Oakley,1
29,10,Charles Oakley,1
29,11,Charles Oakley,1
29,1,Chrishell Stause,0
29,2,Chrishell Stause,0
29,3,Chrishell Stause,0
29,4,Chrishell Stause,0
29,5,Chrishell Stause,0
29,6,Chrishell Stause,0
29,7,Chrishell Stause,0
29,8,Chrishell Stause,0
29,9,Chrishell Stause,1
29,10,Chrishell Stause,1
29,11,Chrishell Stause,1
29,1,Jeannie Mai,0
29,2,Jeannie Mai,0
29,3,Jeannie Mai,0
29,4,Jeannie Mai,0
29,5,Jeannie Mai,0
29,6,Jeannie Mai,0
29,7,Jeannie Mai,0
29,8,Jeannie Mai,1
29,9,Jeannie Mai,1
29,10,Jeannie Mai,1
29,11,Jeannie Mai,1
29,1,Jesse Metcalfe,0
29,2,Jesse Metcalfe,0
29,3,Jesse Metcalfe,0
29,4,Jesse Metcalfe,0
29,5,Jesse Metcalfe,0
29,6,Jesse Metcalfe,1
29,7,Jesse Metcalfe,1
29,8,Jesse Metcalfe,1
29,9,Jesse Metcalfe,1
29,10,Jesse Metcalfe,1
29,11,Jesse Metcalfe,1
29,1,Johnny Weir,0
29,2,Johnny Weir,0
29,3,Johnny Weir,0
29,4,Johnny Weir,0
29,5,Johnny Weir,0
29,6,Johnny Weir,0
29,7,Johnny Weir,0
29,8,Johnny Weir,0
29,9,Johnny Weir,0
29,10,Johnny Weir,0
29,11,Johnny Weir,1
29,1,Justina Machado,0
29,2,Justina Machado,0
29,3,Justina Machado,0
29,4,Justina Machado,0
29,5,Justina Machado,0
29,6,Justina Machado,0
29,7,Justina Machado,0
29,8,Justina Machado,0
29,9,Justina Machado,0
29,10,Justina Machado,0
29,11,Justina Machado,0
29,1,Kaitlyn Bristowe,0
29,2,Kaitlyn Bristowe,0
29,3,Kaitlyn Bristowe,0
29,4,Kaitlyn Bristowe,0
29,5,Kaitlyn Bristowe,0
29,6,Kaitlyn Bristowe,0
29,7,Kaitlyn Bristowe,0
29,8,Kaitlyn Bristowe,0
29,9,Kaitlyn Bristowe,0
29,10,Kaitlyn Bristowe,0
29,11,Kaitlyn Bristowe,0
29,1,Monica Aldama,0
29,2,Monica Aldama,0
29,3,Monica Aldama,0
29,4,Monica Aldama,0
29,5,Monica Aldama,0
29,6,Monica Aldama,0
29,7,Monica Aldama,0
29,8,Monica Aldama,1
29,9,Monica Aldama,1
29,10,Monica Aldama,1
29,11,Monica Aldama,1
29,1,Nelly,0
29,2,Nelly,0
29,3,Nelly,0
29,4,Nelly,0
29,5,Nelly,0
29,6,Nelly,0
29,7,Nelly,0
29,8,Nelly,0
29,9,Nelly,0
29,10,Nelly,0
29,11,Nelly,0
29,1,Nev Schulman,0
29,2,Nev Schulman,0
29,3,Nev Schulman,0
29,4,Nev Schulman,0
29,5,Nev Schulman,0
29,6,Nev Schulman,0
29,7,Nev Schulman,0
29,8,Nev Schulman,0
29,9,Nev Schulman,0
29,10,Nev Schulman,0
29,11,Nev Schulman,0
29,1,Skai Jackson,0
29,2,Skai Jackson,0
29,3,Skai Jackson,0
29,4,Skai Jackson,0
29,5,Skai Jackson,0
29,6,Skai Jackson,0
29,7,Skai Jackson,0
29,8,Skai Jackson,0
29,9,Skai Jackson,0
29,10,Skai Jackson,0
29,11,Skai Jackson,1
29,1,Veron Davis,0
29,2,Veron Davis,0
29,3,Veron Davis,0
29,4,Veron Davis,0
29,5,Veron Davis,0
29,6,Veron Davis,0
29,7,Veron Davis,1
29,8,Veron Davis,1
29,9,Veron Davis,1
29,10,Veron Davis,1
29,11,Veron Davis,1
30,1,Amanda Kloots,0
30,2,Amanda Kloots,0
30,3,Amanda Kloots,0
30,4,Amanda Kloots,0
30,5,Amanda Kloots,0
30,6,Amanda Kloots,0
30,7,Amanda Kloots,0
30,8,Amanda Kloots,0
30,9,Amanda Kloots,0
30,10,Amanda Kloots,0
30,1,Brian Austin Green,0
30,2,Brian Austin Green,0
30,3,Brian Austin Green,0
30,4,Brian Austin Green,0
30,5,Brian Austin Green,1
30,6,Brian Austin Green,1
30,7,Brian Austin Green,1
30,8,Brian Austin Green,1
30,9,Brian Austin Green,1
30,10,Brian Austin Green,1
30,1,Christine Chiu,0
30,2,Christine Chiu,0
30,3,Christine Chiu,0
30,4,Christine Chiu,1
30,5,Christine Chiu,1
30,6,Christine Chiu,1
30,7,Christine Chiu,1
30,8,Christine Chiu,1
30,9,Christine Chiu,1
30,10,Christine Chiu,1
30,1,Cody Rigsby,0
30,2,Cody Rigsby,0
30,3,Cody Rigsby,0
30,4,Cody Rigsby,0
30,5,Cody Rigsby,0
30,6,Cody Rigsby,0
30,7,Cody Rigsby,0
30,8,Cody Rigsby,0
30,9,Cody Rigsby,0
30,10,Cody Rigsby,0
30,1,Iman Shumpert,0
30,2,Iman Shumpert,0
30,3,Iman Shumpert,0
30,4,Iman Shumpert,0
30,5,Iman Shumpert,0
30,6,Iman Shumpert,0
30,7,Iman Shumpert,0
30,8,Iman Shumpert,0
30,9,Iman Shumpert,0
30,10,Iman Shumpert,0
30,1,Jimmie Allen,0
30,2,Jimmie Allen,0
30,3,Jimmie Allen,0
30,4,Jimmie Allen,0
30,5,Jimmie Allen,0
30,6,Jimmie Allen,0
30,7,Jimmie Allen,0
30,8,Jimmie Allen,0
30,9,Jimmie Allen,1
30,10,Jimmie Allen,1
30,1,JoJo Siwa,0
30,2,JoJo Siwa,0
30,3,JoJo Siwa,0
30,4,JoJo Siwa,0
30,5,JoJo Siwa,0
30,6,JoJo Siwa,0
30,7,JoJo Siwa,0
30,8,JoJo Siwa,0
30,9,JoJo Siwa,0
30,10,JoJo Siwa,0
30,1,Kenya Moore,0
30,2,Kenya Moore,0
30,3,Kenya Moore,0
30,4,Kenya Moore,0
30,5,Kenya Moore,0
30,6,Kenya Moore,0
30,7,Kenya Moore,1
30,8,Kenya Moore,1
30,9,Kenya Moore,1
30,10,Kenya Moore,1
30,1,Martin Kove,0
30,2,Martin Kove,0
30,3,Martin Kove,1
30,4,Martin Kove,1
30,5,Martin Kove,1
30,6,Martin Kove,1
30,7,Martin Kove,1
30,8,Martin Kove,1
30,9,Martin Kove,1
30,10,Martin Kove,1
30,1,Matt James,0
30,2,Matt James,0
30,3,Matt James,0
30,4,Matt James,0
30,5,Matt James,1
30,6,Matt James,1
30,7,Matt James,1
30,8,Matt James,1
30,9,Matt James,1
30,10,Matt James,1
30,1,Melanie C,0
30,2,Melanie C,0
30,3,Melanie C,0
30,4,Melanie C,0
30,5,Melanie C,0
30,6,Melanie C,1
30,7,Melanie C,1
30,8,Melanie C,1
30,9,Melanie C,1
30,10,Melanie C,1
30,1,Melora Hardin,0
30,2,Melora Hardin,0
30,3,Melora Hardin,0
30,4,Melora Hardin,0
30,5,Melora Hardin,0
30,6,Melora Hardin,0
30,7,Melora Hardin,0
30,8,Melora Hardin,0
30,9,Melora Hardin,0
30,10,Melora Hardin,1
30,1,"Mike ""The Miz"" Mizanin",0
30,2,"Mike ""The Miz"" Mizanin",0
30,3,"Mike ""The Miz"" Mizanin",0
30,4,"Mike ""The Miz"" Mizanin",0
30,5,"Mike ""The Miz"" Mizanin",0
30,6,"Mike ""The Miz"" Mizanin",0
30,7,"Mike ""The Miz"" Mizanin",0
30,8,"Mike ""The Miz"" Mizanin",1
30,9,"Mike ""The Miz"" Mizanin",1
30,10,"Mike ""The Miz"" Mizanin",1
30,1,Olivia Jade,0
30,2,Olivia Jade,0
30,3,Olivia Jade,0
30,4,Olivia Jade,0
30,5,Olivia Jade,0
30,6,Olivia Jade,0
30,7,Olivia Jade,0
30,8,Olivia Jade,0
30,9,Olivia Jade,1
30,10,Olivia Jade,1
30,1,Suni Lee,0
30,2,Suni Lee,0
30,3,Suni Lee,0
30,4,Suni Lee,0
30,5,Suni Lee,0
30,6,Suni Lee,0
30,7,Suni Lee,0
30,8,Suni Lee,0
30,9,Suni Lee,0
30,10,Suni Lee,1
31,1,Charli D'Amelio,0
31,2,Charli D'Amelio,0
31,3,Charli D'Amelio,0
31,4,Charli D'Amelio,0
31,5,Charli D'Amelio,0
31,6,Charli D'Amelio,0
31,7,Charli D'Amelio,0
31,8,Charli D'Amelio,0
31,9,Charli D'Amelio,0
31,10,Charli D'Amelio,0
31,1,Cheryl Ladd,0
31,2,Cheryl Ladd,0
31,3,Cheryl Ladd,0
31,4,Cheryl Ladd,1
31,5,Cheryl Ladd,1
31,6,Cheryl Ladd,1
31,7,Cheryl Ladd,1
31,8,Cheryl Ladd,1
31,9,Cheryl Ladd,1
31,10,Cheryl Ladd,1
31,1,Daniel Durant,0
31,2,Daniel Durant,0
31,3,Daniel Durant,0
31,4,Daniel Durant,0
31,5,Daniel Durant,0
31,6,Daniel Durant,0
31,7,Daniel Durant,0
31,8,Daniel Durant,0
31,9,Daniel Durant,0
31,10,Daniel Durant,1
31,1,Gabby Windey,0
31,2,Gabby Windey,0
31,3,Gabby Windey,0
31,4,Gabby Windey,0
31,5,Gabby Windey,0
31,6,Gabby Windey,0
31,7,Gabby Windey,0
31,8,Gabby Windey,0
31,9,Gabby Windey,0
31,10,Gabby Windey,0
31,1,Heidi D'Amelio,0
31,2,Heidi D'Amelio,0
31,3,Heidi D'Amelio,0
31,4,Heidi D'Amelio,0
31,5,Heidi D'Amelio,0
31,6,Heidi D'Amelio,0
31,7,Heidi D'Amelio,0
31,8,Heidi D'Amelio,0
31,9,Heidi D'Amelio,1
31,10,Heidi D'Amelio,1
31,1,Jason Lewis,0
31,2,Jason Lewis,1
31,3,Jason Lewis,1
31,4,Jason Lewis,1
31,5,Jason Lewis,1
31,6,Jason Lewis,1
31,7,Jason Lewis,1
31,8,Jason Lewis,1
31,9,Jason Lewis,1
31,10,Jason Lewis,1
31,1,Jessie James Decker,0
31,2,Jessie James Decker,0
31,3,Jessie James Decker,0
31,4,Jessie James Decker,0
31,5,Jessie James Decker,0
31,6,Jessie James Decker,0
31,7,Jessie James Decker,1
31,8,Jessie James Decker,1
31,9,Jessie James Decker,1
31,10,Jessie James Decker,1
31,1,Jordin Sparks,0
31,2,Jordin Sparks,0
31,3,Jordin Sparks,0
31,4,Jordin Sparks,0
31,5,Jordin Sparks,0
31,6,Jordin Sparks,0
31,7,Jordin Sparks,0
31,8,Jordin Sparks,1
31,9,Jordin Sparks,1
31,10,Jordin Sparks,1
31,1,Joseph Baena,0
31,2,Joseph Baena,0
31,3,Joseph Baena,0
31,4,Joseph Baena,0
31,5,Joseph Baena,0
31,6,Joseph Baena,1
31,7,Joseph Baena,1
31,8,Joseph Baena,1
31,9,Joseph Baena,1
31,10,Joseph Baena,1
31,1,Sam Champion,0
31,2,Sam Champion,0
31,3,Sam Champion,0
31,4,Sam Champion,0
31,5,Sam Champion,1
31,6,Sam Champion,1
31,7,Sam Champion,1
31,8,Sam Champion,1
31,9,Sam Champion,1
31,10,Sam Champion,1
31,1,Selma Blair,0
31,2,Selma Blair,0
31,3,Selma Blair,0
31,4,Selma Blair,0
31,5,Selma Blair,0
31,6,Selma Blair,1
31,7,Selma Blair,1
31,8,Selma Blair,1
31,9,Selma Blair,1
31,10,Selma Blair,1
31,1,Shangela,0
31,2,Shangela,0
31,3,Shangela,0
31,4,Shangela,0
31,5,Shangela,0
31,6,Shangela,0
31,7,Shangela,0
31,8,Shangela,0
31,9,Shangela,0
31,10,Shangela,0
31,1,Teresa Giudice,0
31,2,Teresa Giudice,0
31,3,Teresa Giudice,1
31,4,Teresa Giudice,1
31,5,Teresa Giudice,1
31,6,Teresa Giudice,1
31,7,Teresa Giudice,1
31,8,Teresa Giudice,1
31,9,Teresa Giudice,1
31,10,Teresa Giudice,1
31,1,Trevor Donovan,0
31,2,Trevor Donovan,0
31,3,Trevor Donovan,0
31,4,Trevor Donovan,0
31,5,Trevor Donovan,0
31,6,Trevor Donovan,0
31,7,Trevor Donovan,0
31,8,Trevor Donovan,0
31,9,Trevor Donovan,0
31,10,Trevor Donovan,1
31,1,Vinny Guadagnino,0
31,2,Vinny Guadagnino,0
31,3,Vinny Guadagnino,0
31,4,Vinny Guadagnino,0
31,5,Vinny Guadagnino,0
31,6,Vinny Guadagnino,0
31,7,Vinny Guadagnino,0
31,8,Vinny Guadagnino,0
31,9,Vinny Guadagnino,1
31,10,Vinny Guadagnino,1
31,1,Wayne Brady,0
31,2,Wayne Brady,0
31,3,Wayne Brady,0
31,4,Wayne Brady,0
31,5,Wayne Brady,0
31,6,Wayne Brady,0
31,7,Wayne Brady,0
31,8,Wayne Brady,0
31,9,Wayne Brady,0
31,10,Wayne Brady,0
32,1,Adrian Peterson,0
32,2,Adrian Peterson,0
32,3,Adrian Peterson,0
32,4,Adrian Peterson,0
32,5,Adrian Peterson,1
32,6,Adrian Peterson,1
32,7,Adrian Peterson,1
32,8,Adrian Peterson,1
32,9,Adrian Peterson,1
32,10,Adrian Peterson,1
32,11,Adrian Peterson,1
32,1,Alyson Hannigan,0
32,2,Alyson Hannigan,0
32,3,Alyson Hannigan,0
32,4,Alyson Hannigan,0
32,5,Alyson Hannigan,0
32,6,Alyson Hannigan,0
32,7,Alyson Hannigan,0
32,8,Alyson Hannigan,0
32,9,Alyson Hannigan,0
32,10,Alyson Hannigan,0
32,11,Alyson Hannigan,0
32,1,Ariana Madix,0
32,2,Ariana Madix,0
32,3,Ariana Madix,0
32,4,Ariana Madix,0
32,5,Ariana Madix,0
32,6,Ariana Madix,0
32,7,Ariana Madix,0
32,8,Ariana Madix,0
32,9,Ariana Madix,0
32,10,Ariana Madix,0
32,11,Ariana Madix,0
32,1,Barry Williams,0
32,2,Barry Williams,0
32,3,Barry Williams,0
32,4,Barry Williams,0
32,5,Barry Williams,0
32,6,Barry Williams,0
32,7,Barry Williams,0
32,8,Barry Williams,0
32,9,Barry Williams,1
32,10,Barry Williams,1
32,11,Barry Williams,1
32,1,Charity Lawson,0
32,2,Charity Lawson,0
32,3,Charity Lawson,0
32,4,Charity Lawson,0
32,5,Charity Lawson,0
32,6,Charity Lawson,0
32,7,Charity Lawson,0
32,8,Charity Lawson,0
32,9,Charity Lawson,0
32,10,Charity Lawson,0
